voltage,current,sound,gas,temp,hum,heading,tahmin,durum
5.0,13.514,1020.0,1023.0,22.3,61.0,228.4986197359396,1,NORMAL
5.0,13.514,1007.0,1023.0,24.0,54.0,228.97901160380852,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,226.7947845633628,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,231.28689336173647,1,NORMAL
5.0,13.514,1019.0,1023.0,24.2,51.0,224.35444107086548,1,NORMAL
5.0,13.514,1011.0,1023.0,22.6,59.0,228.5260168556591,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.7193885422989,1,NORMAL
5.0,13.514,1022.0,1023.0,23.4,53.0,287.48799737614854,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,236.06508020597585,1,NORMAL
5.0,13.514,1007.0,1023.0,24.1,52.0,228.5343671387648,1,NORMAL
5.0,13.514,1014.0,393.8831465658001,23.6,53.0,245.56838015577893,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.7,59.0,229.00889921627697,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,55.0,240.71183478133432,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,230.601288106273,1,NORMAL
5.0,13.514,1016.0,1023.0,24.4,54.0,236.1121570099185,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,62.0,227.2147551273192,1,NORMAL
5.0,13.514,1011.0,1023.0,22.6,56.0,232.4757373855482,1,NORMAL
5.0,13.514,1021.0,1023.0,23.4,54.0,280.2893317711996,1,NORMAL
5.0,13.514,1021.0,1023.0,22.7,56.0,305.9309330251933,-1,ANOMALI
5.0,13.514,1015.0,1023.0,24.2,51.0,224.03034737273515,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,229.47188849850448,1,NORMAL
5.0,13.514,1002.0,1023.0,23.7,55.0,222.3200260598921,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.6451656852548,1,NORMAL
5.0,13.514,1010.0,1023.0,23.2,53.0,224.13506831783133,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.10785327532068,1,NORMAL
5.0,13.514,1017.0,1023.0,23.1,53.0,224.9585113906597,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.319275027628,1,NORMAL
5.0,13.514,983.0,1023.0,23.6,52.0,246.36191073230933,-1,ANOMALI
5.0,13.514,1016.0,1023.0,24.1,53.0,228.0349316553236,1,NORMAL
5.0,13.514,1014.0,1023.0,24.1,52.0,228.5260168556591,1,NORMAL
5.0,13.514,996.0,1023.0,23.0,53.0,224.7501653355386,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,231.0879224201298,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,62.0,227.35438892152527,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.44545560182908,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.56526238441697,1,NORMAL
5.0,13.514,1009.0,1023.0,22.7,59.0,226.63657704161676,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,54.0,236.9793966030053,1,NORMAL
5.0,13.514,1020.0,1023.0,23.4,54.0,242.8606589451209,1,NORMAL
5.0,13.514,1012.0,1023.0,22.6,59.0,227.93676286477543,1,NORMAL
5.0,13.514,1017.0,1023.0,23.3,54.0,241.57465305958732,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,235.76628825618832,1,NORMAL
5.0,13.514,1015.0,1023.0,23.5,54.0,224.5501494474468,1,NORMAL
5.0,13.514,1012.0,1023.0,23.4,53.0,289.07509849244553,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,230.76095297867775,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,54.0,240.88057355075256,1,NORMAL
5.0,13.514,1002.0,1023.0,23.5,55.0,245.6362654292726,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,232.32974771675876,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,54.0,237.2004687273808,1,NORMAL
5.0,13.514,1015.0,1023.0,22.7,56.0,229.1729844760795,1,NORMAL
5.0,13.514,1014.0,1023.0,23.4,54.0,272.5448043798131,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.27783577619547,1,NORMAL
5.0,13.514,1021.0,1023.0,22.7,59.0,226.08882378395148,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.08868056156183,1,NORMAL
5.0,13.514,1001.0,1023.0,24.2,52.0,229.10035865674345,1,NORMAL
5.0,13.514,1018.0,1023.0,23.7,55.0,242.0870615427234,1,NORMAL
5.0,13.514,1021.0,1023.0,22.7,55.0,221.9234746664725,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.33847054376437,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,54.0,240.55768601753056,1,NORMAL
5.0,13.514,1014.0,1023.0,23.9,53.0,228.5227719155954,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,229.7736241134453,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,54.0,241.62303281377223,1,NORMAL
5.0,13.514,1015.0,1023.0,22.7,55.0,225.7361864317269,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.33847054376437,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,231.0563434172959,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.5099889380793,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.52449194139757,1,NORMAL
5.0,13.514,1021.0,1023.0,22.7,59.0,229.55708001750995,1,NORMAL
5.0,13.514,1014.0,1023.0,23.2,53.0,224.19545583161025,1,NORMAL
2.295359254792284,13.514,1020.0,1023.0,24.0,53.0,228.4965871227273,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,224.46912058570308,1,NORMAL
5.0,13.514,1017.0,1023.0,23.9,54.0,290.5095200332903,1,NORMAL
5.0,13.514,1016.0,1023.0,23.8,55.0,290.6850367279413,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,53.0,286.3843873724952,1,NORMAL
5.0,13.514,1009.0,1023.0,23.7,56.0,222.910990636673,1,NORMAL
5.0,13.514,1023.0,1023.0,24.1,53.0,228.6983843716019,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,228.4260351462633,1,NORMAL
5.0,13.514,1011.0,1023.0,22.6,59.0,228.77981385799927,1,NORMAL
5.0,13.514,1015.0,1023.0,23.2,54.0,300.0153702377752,1,NORMAL
5.0,13.514,1007.0,1023.0,24.3,52.0,224.3589550909157,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.5514760257418,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,228.4742650951792,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.2828784652461,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,241.5764458233109,1,NORMAL
5.0,13.514,993.0,1023.0,24.0,52.0,224.46912058570308,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.10785327532068,1,NORMAL
5.0,13.514,1013.0,1023.0,22.7,55.0,227.1850257644426,1,NORMAL
5.0,13.514,1021.0,1023.0,23.3,54.0,283.8024711840525,1,NORMAL
5.0,13.514,1010.0,1023.0,22.6,59.0,230.13533500551316,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,224.0371363743638,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,231.73749187825777,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.9040281284547,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.21900522700253,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,62.0,227.4020682432555,1,NORMAL
5.0,13.514,945.0,1023.0,22.5,59.0,227.7344369021645,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.6,59.0,230.58260575653108,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,223.6525929016597,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.30477619851223,1,NORMAL
5.0,13.514,1021.0,1023.0,22.9,55.0,306.8266990266007,-1,ANOMALI
5.0,13.514,1019.0,1023.0,23.2,54.0,225.37231390440036,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.52019708338167,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,62.0,229.00182658010985,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.36176313294,1,NORMAL
5.0,13.514,999.0,1023.0,24.1,53.0,227.6201094852948,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.5838650360072,1,NORMAL
5.0,13.514,1011.0,1023.0,23.4,54.0,240.5155945553296,1,NORMAL
5.0,13.514,996.0,1023.0,23.8,55.0,291.0727266199506,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.7,60.0,231.0823366932821,1,NORMAL
5.0,13.514,1007.0,1023.0,24.2,53.0,230.7711841125268,1,NORMAL
5.0,13.514,1007.0,1023.0,23.4,55.0,240.6821487973787,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,55.0,240.47225441240025,1,NORMAL
5.0,13.514,1021.0,1023.0,23.4,55.0,240.12673528905,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,228.11172898769507,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,223.74140080280048,1,NORMAL
5.0,13.514,1010.0,1023.0,23.5,54.0,245.4270423958885,1,NORMAL
5.0,13.514,1006.0,1023.0,22.9,54.0,224.3386062388712,1,NORMAL
5.0,13.514,1011.0,1023.0,22.8,58.0,229.62415132842904,1,NORMAL
5.0,13.514,1022.0,1023.0,23.4,54.0,281.3618151457855,1,NORMAL
5.0,13.514,1022.0,1023.0,23.4,54.0,240.56921689533849,1,NORMAL
5.0,13.514,1007.0,1023.0,23.5,55.0,245.5436596210922,1,NORMAL
5.0,13.514,1022.0,1023.0,22.4,61.0,229.8852025681173,1,NORMAL
5.0,13.514,1001.0,1023.0,22.6,59.0,227.92374292669567,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,228.6983843716019,1,NORMAL
5.0,13.514,1004.0,1023.0,23.5,52.0,245.9610657345416,1,NORMAL
5.0,13.514,1010.0,1023.0,23.6,54.0,245.97678420183024,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,229.6329700294756,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.4968925057356,1,NORMAL
5.0,13.514,1014.0,1023.0,24.3,53.0,235.86503833362303,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,230.89929410382305,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,54.0,240.526971637798,1,NORMAL
5.0,13.514,1013.0,1023.0,24.4,52.0,235.47742359600483,1,NORMAL
5.0,13.514,1021.0,1023.0,23.3,54.0,232.20249538147652,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,227.3062287805335,1,NORMAL
5.0,13.514,1016.0,1023.0,23.8,54.0,228.4577766859212,1,NORMAL
5.0,13.514,1014.0,1023.0,22.7,55.0,226.14322301905744,1,NORMAL
5.0,13.514,1016.0,1023.0,23.4,53.0,279.6524300182073,1,NORMAL
5.0,13.514,1013.0,1023.0,22.6,56.0,225.7198647447539,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.0703663732248,1,NORMAL
5.0,13.514,1006.0,1023.0,22.7,59.0,227.37726521868976,1,NORMAL
5.0,13.514,1015.0,1023.0,23.1,54.0,223.5227858085068,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,228.70915684221495,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,230.30281718555148,1,NORMAL
5.0,13.514,1019.0,1023.0,22.4,61.0,229.9736527709496,1,NORMAL
5.0,13.514,1010.0,1023.0,22.8,38.993449190742425,227.06381972845696,1,NORMAL
5.0,13.514,1019.0,1023.0,22.8,55.0,226.50216742358563,1,NORMAL
5.0,13.514,1017.0,1023.0,23.3,54.0,236.73718614666237,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,230.2956305869569,1,NORMAL
5.0,13.514,1023.0,500.68436550332865,22.7,60.0,231.21083178619156,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.84400037508067,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.2998628201921,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,228.859683405364,1,NORMAL
5.0,13.514,1020.0,1023.0,23.2,55.0,299.95013653792734,1,NORMAL
5.0,13.514,1018.0,1023.0,22.7,55.0,221.51747441440563,1,NORMAL
5.0,13.514,1008.0,1023.0,24.1,54.0,228.4260351462633,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,54.0,240.45905040122696,1,NORMAL
5.0,13.514,1016.0,1023.0,23.6,54.0,245.6181881231045,1,NORMAL
5.0,13.514,1017.0,1023.0,24.1,53.0,228.1375176621736,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,54.0,240.23683962264008,1,NORMAL
5.0,13.514,1018.0,1023.0,23.1,54.0,225.04234720552856,1,NORMAL
5.0,13.514,1020.0,1023.0,24.4,54.0,235.6822149855933,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,223.4300940464153,1,NORMAL
5.0,13.514,1022.0,1023.0,24.1,53.0,228.37662309317656,1,NORMAL
5.0,13.514,1015.0,1023.0,23.9,54.0,228.3208994417539,1,NORMAL
5.0,13.514,1017.0,1023.0,22.6,59.0,228.2269096322867,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,230.4714091095958,1,NORMAL
5.0,13.514,1014.0,1023.0,23.8,56.0,288.9045758426117,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.14956633459312,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,55.0,220.452910455992,1,NORMAL
5.0,13.514,952.0,1023.0,22.5,60.0,227.94550738067664,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,53.0,281.39666534678497,1,NORMAL
5.0,13.514,1009.0,1023.0,23.8,53.0,228.5493513405821,1,NORMAL
5.0,13.514,1018.0,1023.0,23.9,53.0,227.6025622024998,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.41902060512388,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,60.0,227.7338464419477,1,NORMAL
5.0,13.514,1010.0,1023.0,22.8,55.0,227.06381972845696,1,NORMAL
5.0,13.514,1021.0,1023.0,22.2,61.0,228.36176313294,1,NORMAL
5.0,13.514,1010.0,1023.0,22.7,55.0,227.9010207414195,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,230.61009035831955,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,231.0185346085813,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,53.0,284.18713493872013,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.81407483429035,1,NORMAL
5.0,13.514,1010.0,1023.0,22.9,53.0,224.1288061972399,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.2998628201921,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.609957415854,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,55.0,290.74021305270094,1,NORMAL
5.0,13.514,1007.0,1023.0,23.8,54.0,228.68719963660757,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,229.8596144309724,1,NORMAL
5.0,13.514,1016.0,1023.0,23.0,54.0,301.8436972404969,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,53.0,237.15494169722223,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,62.0,228.81930923766637,1,NORMAL
5.0,13.514,1011.0,1023.0,22.7,55.0,228.1438629058109,1,NORMAL
5.0,13.514,1013.0,1023.0,24.1,52.0,224.4765815789273,1,NORMAL
5.0,13.514,1022.0,1023.0,23.2,53.0,236.97613244420336,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,228.85221027190235,1,NORMAL
5.0,13.514,1019.0,1023.0,24.3,53.0,236.3485544968277,1,NORMAL
5.0,13.514,1014.0,1023.0,23.4,54.0,240.9525821268369,1,NORMAL
5.0,13.514,1019.0,1023.0,24.2,51.0,224.24036564902272,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,231.44160009933503,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,224.34334360017183,1,NORMAL
5.0,13.514,1019.0,1023.0,23.4,54.0,280.4465894494288,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.87396151619197,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.90880154575385,1,NORMAL
5.0,13.514,1001.0,1023.0,24.1,53.0,227.6140450895489,1,NORMAL
5.0,13.514,1022.0,1023.0,23.4,55.0,241.07528535488757,1,NORMAL
5.0,13.514,1019.0,1023.0,23.1,53.0,224.19545583161025,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.7636416907262,1,NORMAL
5.0,13.514,1012.0,1023.0,22.6,60.0,226.20824094574067,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,224.75268162448452,1,NORMAL
5.0,13.514,1009.0,1023.0,24.2,53.0,230.4336226614847,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.1955282077172,1,NORMAL
5.0,13.514,1006.0,1023.0,23.5,55.0,224.83606402529168,1,NORMAL
5.0,13.514,983.0,1023.0,24.4,52.0,235.73642030241507,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.1,61.0,228.91933012052152,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,62.0,227.4039858119081,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,57.0,229.9392155421262,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.610584623402,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,228.15108161273687,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,62.0,227.67691809276857,1,NORMAL
5.0,13.514,1015.0,1023.0,22.6,59.0,225.59859084254217,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,228.4422152858974,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,62.0,227.90154970284783,1,NORMAL
5.0,13.514,989.0,1023.0,22.5,59.0,227.91512686045803,1,NORMAL
5.0,13.514,1011.0,1023.0,23.9,60.0,310.5195603502148,-1,ANOMALI
5.0,13.514,999.0,1023.0,24.3,53.0,229.84400037508067,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.35273273952197,1,NORMAL
5.0,13.514,1013.0,1023.0,23.7,56.0,222.10392981900512,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.18722895680943,1,NORMAL
5.0,13.514,1020.0,1023.0,23.3,55.0,242.67610869865348,1,NORMAL
5.0,13.514,985.0,1023.0,23.4,54.0,280.01308683231406,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.4,61.0,231.2285694840232,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.40525943635717,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,240.9525821268369,1,NORMAL
5.0,13.514,1009.0,1023.0,22.6,56.0,304.8244891569568,-1,ANOMALI
5.0,13.514,1016.0,1023.0,22.6,60.0,227.803044564069,1,NORMAL
5.0,13.514,1016.0,1834.5845090255866,23.0,54.0,301.99786407695694,-1,ANOMALI
5.0,13.514,1020.0,1023.0,23.3,54.0,280.6735299941872,1,NORMAL
5.0,13.514,1018.0,1023.0,22.7,59.0,225.5959227255539,1,NORMAL
5.0,13.514,1017.0,1023.0,23.9,54.0,291.3509802476536,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,224.1288061972399,1,NORMAL
5.0,13.514,1137.4692163993004,1023.0,24.0,52.0,228.41658819177133,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.83648043815316,1,NORMAL
5.0,13.514,1022.0,1023.0,23.2,54.0,241.4437349595559,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,60.0,227.8663796836188,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,55.0,240.56921689533849,1,NORMAL
5.0,13.514,993.0,1023.0,23.3,52.0,224.34801358247563,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,54.0,279.9069113236048,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.77994795003207,1,NORMAL
5.0,13.514,1019.0,1023.0,22.5,61.0,227.803044564069,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,231.0823366932821,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,224.2071738318101,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,54.0,237.64165298780364,1,NORMAL
5.0,13.514,1002.0,1023.0,24.1,53.0,229.0402040184042,1,NORMAL
5.0,13.514,1022.0,1023.0,22.8,59.0,229.99794209392792,1,NORMAL
5.0,13.514,1021.0,1023.0,22.7,59.0,229.9697407281103,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,229.8775496510193,1,NORMAL
5.0,13.514,1016.0,1023.0,23.3,53.0,281.30993247402023,1,NORMAL
5.0,13.514,1005.0,1023.0,24.3,54.0,236.4069780782245,1,NORMAL
5.0,13.514,1020.0,1023.0,24.3,30.477417163994076,236.42556456630075,-1,ANOMALI
5.0,13.514,1018.0,1023.0,22.7,56.0,305.6963035758216,-1,ANOMALI
5.0,13.514,1023.0,1023.0,23.4,54.0,240.1350019408478,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.40833215747537,1,NORMAL
5.0,13.514,1019.0,1023.0,24.4,53.0,235.96639094434053,1,NORMAL
5.0,13.514,1014.0,1023.0,23.9,53.0,228.12523786127812,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,229.58609889617085,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,283.10802079468704,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,54.0,237.30215475636,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.0402040184042,1,NORMAL
5.0,13.514,1018.0,1023.0,24.4,53.0,236.3289612941485,1,NORMAL
5.0,13.514,1020.0,1023.0,23.4,54.0,280.6735299941872,1,NORMAL
5.0,13.514,1022.0,1023.0,23.3,54.0,282.2610276815092,1,NORMAL
5.0,13.514,1016.0,1023.0,24.1,53.0,227.7621283133788,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.6106493186606,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,229.1320602549526,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,228.7979609002876,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.21235663045,1,NORMAL
5.0,13.514,997.0,1023.0,24.1,53.0,228.8310513610567,1,NORMAL
5.0,13.514,1006.0,1023.0,23.4,54.0,241.23739175209744,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,228.6502863924767,1,NORMAL
5.0,13.514,1015.0,1023.0,22.7,55.0,233.7872403882335,1,NORMAL
5.0,13.514,1016.0,1023.0,22.6,59.0,228.57902242470277,1,NORMAL
5.0,13.514,1013.0,1023.0,23.3,55.0,241.205501057655,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,54.0,240.44831183244685,1,NORMAL
5.0,13.514,1019.0,1023.0,24.3,53.0,236.1164970863491,1,NORMAL
5.0,13.514,1021.0,1023.0,23.3,54.0,299.75459738630354,1,NORMAL
5.0,13.514,1009.0,1023.0,23.4,54.0,241.0631066331328,1,NORMAL
5.0,13.514,1019.0,1023.0,22.7,56.0,234.66323660464093,1,NORMAL
5.0,13.514,1021.0,1023.0,23.6,54.0,241.17267163336237,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.3323139831885,1,NORMAL
5.0,13.514,1012.0,1023.0,24.1,54.0,228.695485276672,1,NORMAL
5.0,13.514,1011.0,1023.0,24.3,53.0,235.76175467565332,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,232.617115238081,1,NORMAL
5.0,13.514,1004.0,1023.0,23.3,54.0,280.76394991063944,1,NORMAL
5.0,13.514,1022.0,1023.0,24.0,53.0,228.4422152858974,1,NORMAL
5.0,13.514,1012.0,1023.0,22.7,59.0,226.62941864841144,1,NORMAL
5.0,13.514,1021.0,1023.0,22.8,60.0,228.7510242820456,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.68382185436445,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.16984410782197,1,NORMAL
5.0,13.514,1016.0,1023.0,23.8,53.0,228.5227719155954,1,NORMAL
5.0,13.514,993.0,1023.0,23.8,53.0,227.8212398026505,1,NORMAL
5.0,13.514,1004.0,1023.0,23.3,55.0,240.601171276409,1,NORMAL
5.0,13.514,1017.0,1023.0,23.3,53.0,281.8295292891915,1,NORMAL
5.0,13.514,1016.0,1023.0,23.3,52.0,224.43031642066848,1,NORMAL
5.0,13.514,1012.0,1023.0,15.139389210121493,55.0,225.3761156882644,-1,ANOMALI
5.0,13.514,1010.0,1023.0,22.6,60.0,224.95820877508947,1,NORMAL
5.0,13.514,1013.0,1023.0,24.4,53.0,235.86503833362303,1,NORMAL
5.0,13.514,1012.0,1023.0,23.4,55.0,240.06064533160156,1,NORMAL
5.0,13.514,1016.0,1023.0,23.9,54.0,228.41658819177133,1,NORMAL
5.0,13.514,1007.0,1023.0,24.3,54.0,236.30993247402023,1,NORMAL
5.0,13.514,1010.0,1023.0,22.7,60.0,226.00655727812736,1,NORMAL
5.0,13.514,1016.0,1023.0,24.0,52.0,228.1375176621736,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,230.82317362855736,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,61.0,229.67065430223465,1,NORMAL
5.0,13.514,1018.0,1023.0,24.1,53.0,228.60541986673695,1,NORMAL
5.0,13.514,922.0,1023.0,22.5,61.0,228.4965871227273,-1,ANOMALI
5.0,13.514,840.0455062459451,1023.0,22.5,61.0,230.56077611136467,-1,ANOMALI
5.0,13.514,1015.0,1023.0,23.9,62.0,299.1651798694383,-1,ANOMALI
5.0,13.514,1015.0,1023.0,24.3,53.0,235.2568198416964,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,230.2774060829072,1,NORMAL
5.0,13.514,1018.0,1023.0,23.4,54.0,241.50068055306207,1,NORMAL
5.0,5.021034490386611,1010.0,1023.0,23.8,55.0,290.60324107341734,-1,ANOMALI
5.0,13.514,1015.0,1023.0,24.4,53.0,236.32904380737185,1,NORMAL
5.0,13.514,1012.0,1023.0,23.9,53.0,229.1458456861128,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.00448015618977,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.60846885256635,1,NORMAL
5.0,13.514,1017.0,1023.0,24.4,52.0,235.45256046538972,1,NORMAL
5.0,13.514,1019.0,1023.0,23.4,53.0,282.1816816866529,1,NORMAL
5.0,13.514,1020.0,1023.0,24.1,60.0,228.14874179979356,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,51.0,225.2838408886076,1,NORMAL
5.0,13.514,1011.0,1023.0,23.1,54.0,224.25162163994383,1,NORMAL
9.89515473943878,13.514,1020.0,1023.0,24.0,52.0,227.99034497516536,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.7,59.0,230.3176984669213,1,NORMAL
5.0,13.514,1012.0,1023.0,22.6,59.0,228.643128212206,1,NORMAL
